#! FIELDS time diff_r sigma_diff_r height biasf
#! SET multivariate false
#! SET kerneltype stretched-gaussian
0.9822694788464064   -0.9721062030960574   0.05   0.013071231   90
1.964538957692813   -1.080102295506138   0.05   0.013001441   90
0.9822694788464064   -0.9844202997281803   0.05   0.013071231   90
0.9822694788464064   -0.981996534011333   0.05   0.013071231   90
1.964538957692813   -0.9329024082383579   0.05   0.012626064   90
0.9822694788464064   -0.9786563694776853   0.05   0.013071231   90
1.964538957692813   -1.030780480683382   0.05   0.012652202   90
0.9822694788464064   -0.9230201675952638   0.05   0.013071231   90
0.9822694788464064   -0.9505422037768569   0.05   0.013071231   90
0.9822694788464064   -0.9529883415645504   0.05   0.013071231   90
1.964538957692813   -1.139651036394408   0.05   0.013071231   90
0.9822694788464064   -1.00075890083903   0.05   0.013071231   90
1.964538957692813   -1.010102363960587   0.05   0.012369184   90
0.9822694788464064   -0.9574270577768704   0.05   0.013071231   90
1.964538957692813   -0.9963891817374082   0.05   0.012540622   90
2.946808436539219   -0.8414565737081221   0.05   0.013018365   90
3.929077915385625   -0.9624031815908862   0.05   0.011808902   90
4.911347394232032   -1.770798025200916   0.05   0.013071231   90
5.893616873078438   -2.11702859232173   0.05   0.013071231   90
0.9822694788464064   -0.9711566966836929   0.05   0.013071231   90
0.9822694788464064   -0.8904317733360136   0.05   0.012700998   90
0.9822694788464064   -0.8693718149854706   0.05   0.012831844   90
1.964538957692813   -0.9115107771856819   0.05   0.012052340   90
2.946808436539219   -1.065850795879598   0.05   0.012719783   90
3.929077915385625   -1.091376145761046   0.05   0.012241403   90
4.911347394232032   -1.223439365316171   0.05   0.013028982   90
5.893616873078438   -1.24822102567737   0.05   0.012429675   90
0.9822694788464064   -0.915498601421044   0.05   0.012491528   90
1.964538957692813   -0.7829429122207845   0.05   0.013012780   90
2.946808436539219   -0.849059043018221   0.05   0.012340537   90
3.929077915385625   -0.7801239453762323   0.05   0.012062421   90
4.911347394232032   -0.5733090455832686   0.05   0.013071231   90
5.893616873078438   -0.6644508890887977   0.05   0.012846702   90
0.9822694788464064   -0.8792114047902504   0.05   0.012776890   90
1.964538957692813   -0.7701990493760842   0.05   0.012979000   90
2.946808436539219   -0.7475639431043963   0.05   0.012397686   90
3.929077915385625   -0.6198019904251215   0.05   0.013039437   90
4.911347394232032   -0.5943638546611572   0.05   0.012438473   90
5.893616873078438   -0.4125870829892784   0.05   0.013071231   90
